dataset;project;plot;year;fromdaynr;todaynr;meandaynr;E;N;elevation;biomass;biomass_adj;Canopy;Habitat;Tmean;Psum;Pmean;Tmean_anomaly_april_current;Psum_anomaly_april_current;Tmean_anomaly_april_prev;Psum_anomaly_april_prev;Tmean_anomaly_winter;Psum_anomaly_winter;Tmean_anomaly_meandaynr_prev;Psum_anomaly_meandaynr_prev;Warm_spell;Cold_spell;Wet_spell;Dry_spell;Warm_spell_april_current;Cold_spell_april_current;Wet_spell_april_current;Dry_spell_april_current;Warm_spell_april_prev;Cold_spell_april_prev;Wet_spell_april_prev;Dry_spell_april_prev;Warm_spell_winter;Cold_spell_winter;Wet_spell_winter;Dry_spell_winter;Warm_spell_meandaynr_prev;Cold_spell_meandaynr_prev;Wet_spell_meandaynr_prev;Dry_spell_meandaynr_prev;nHerbs;nTrees;Light;ellenTemperature;Arableland;Forest;Grassland;Water;fyear
training;Hallmann;BIS3;2013;188;201;194,5;6,485721;51,651861;17,30722809;24,7;24,7;0;;19,23351903;0;0;-1,363633303;-17,19000026;-1,535299966;17,81000027;-1,456928355;-13,98266688;-1,19838707;54,09000081;1;0;0;4;1;3;1;5;0,398357178;2,610465443;2,543166915;3,201920096;2;3;2;8;0,712654487;2,495084134;3,374489378;3,622787722;87;1;6,38;4,38;0,300123317;0,316068687;0,056605999;0,01842141;2013
training;Hallmann;BIS3;2013;202;214;208;6,485721;51,651861;17,30722809;34,6;34,6;0;;22,70307939;30,70000046;2,361538497;-1,363633303;-17,19000026;-1,535299966;17,81000027;-1,456928355;-13,98266688;-1,19838707;54,09000081;2;0;1;3;1;3;1;5;0,398357178;2,610465443;2,543166915;3,201920096;2;3;2;8;0,712654487;2,495084134;3,374489378;3,622787722;87;1;6,38;4,38;0,300123317;0,316068687;0,056605999;0,01842141;2013
training;Hallmann;BIS3;2013;215;234;224,5;6,485721;51,651861;17,30722809;43,3;43,3;0;;18,30873333;24,40000036;1,220000018;-1,363633303;-17,19000026;-1,535299966;17,81000027;-1,456928355;-13,98266688;0,927655893;-34,91000052;0;1;0;3;1;3;1;5;0,398357178;2,610465443;2,543166915;3,201920096;2;3;2;8;2,20448481;0,957382764;0,552589384;4,906218789;87;1;6,38;4,38;0,300123317;0,316068687;0,056605999;0,01842141;2013
training;Hallmann;BIS3;2013;235;258;246,5;6,485721;51,651861;17,30722809;25,4;25,4;0;;17,14048336;120,1000018;5,004166741;-1,363633303;-17,19000026;-1,535299966;17,81000027;-1,456928355;-13,98266688;-0,956944423;-14,83000022;1;1;2;2;1;3;1;5;0,398357178;2,610465443;2,543166915;3,201920096;2;3;2;8;0,551358193;2,36400467;1,051668186;4,539402489;87;1;6,38;4,38;0,300123317;0,316068687;0,056605999;0,01842141;2013
training;Hallmann;BIS5;2013;103;125;114;6,487056;51,644787;18,12142372;14,1;14,1;0;;11,98141393;9,100000136;0,39565218;-1,363633303;-17,19000026;-1,535299966;17,81000027;-1,456928355;-13,98266688;-1,535299966;17,81000027;1;1;0;5;1;3;1;5;0,398357178;2,610465443;2,543166915;3,201920096;2;3;2;8;0,398357178;2,610465443;2,543166915;3,201920096;47;0;6,82;3,61;3,37E-10;0,152544932;0,280802484;0,172194735;2013
training;Hallmann;BIS5;2013;126;152;139;6,487056;51,644787;18,12142372;35,3;35,3;0;;12,05143003;59,00000088;2,185185218;-1,363633303;-17,19000026;-1,535299966;17,81000027;-1,456928355;-13,98266688;1,021741913;-9,516666808;0;3;1;4;1;3;1;5;0,398357178;2,610465443;2,543166915;3,201920096;2;3;2;8;2,383996642;1,514750748;1,190946611;5,670287895;47;0;6,82;3,61;3,37E-10;0,152544932;0,280802484;0,172194735;2013
training;Hallmann;BIS5;2013;153;168;160,5;6,487056;51,644787;18,12142372;70,4;70,4;0;;16,38089752;4,900000073;0,306250005;-1,363633303;-17,19000026;-1,535299966;17,81000027;-1,456928355;-13,98266688;-1,579833298;66,22666765;1;1;0;5;1;3;1;5;0,398357178;2,610465443;2,543166915;3,201920096;2;3;2;8;0,595548698;2,857653142;2,167893517;3,423725734;47;0;6,82;3,61;3,37E-10;0,152544932;0,280802484;0,172194735;2013
training;Hallmann;BIS5;2013;169;187;178;6,487056;51,644787;18,12142372;44;44;0;;17,03560146;51,40000077;2,705263198;-1,363633303;-17,19000026;-1,535299966;17,81000027;-1,456928355;-13,98266688;-1,579833298;66,22666765;1;2;1;2;1;3;1;5;0,398357178;2,610465443;2,543166915;3,201920096;2;3;2;8;0,595548698;2,857653142;2,167893517;3,423725734;47;0;6,82;3,61;3,37E-10;0,152544932;0,280802484;0,172194735;2013
training;Hallmann;BIS5;2013;188;201;194,5;6,487056;51,644787;18,12142372;47,2;47,2;0;;19,22830817;0;0;-1,363633303;-17,19000026;-1,535299966;17,81000027;-1,456928355;-13,98266688;-1,19838707;54,09000081;1;0;0;4;1;3;1;5;0,398357178;2,610465443;2,543166915;3,201920096;2;3;2;8;0,712654487;2,495084134;3,374489378;3,622787722;47;0;6,82;3,61;3,37E-10;0,152544932;0,280802484;0,172194735;2013
training;Hallmann;BIS5;2013;202;214;208;6,487056;51,644787;18,12142372;81,5;81,5;0;;22,69786854;30,70000046;2,361538497;-1,363633303;-17,19000026;-1,535299966;17,81000027;-1,456928355;-13,98266688;-1,19838707;54,09000081;2;0;1;3;1;3;1;5;0,398357178;2,610465443;2,543166915;3,201920096;2;3;2;8;0,712654487;2,495084134;3,374489378;3,622787722;47;0;6,82;3,61;3,37E-10;0,152544932;0,280802484;0,172194735;2013
training;Hallmann;BIS5;2013;215;234;224,5;6,487056;51,644787;18,12142372;95,8;95,8;0;;18,30352248;24,40000036;1,220000018;-1,363633303;-17,19000026;-1,535299966;17,81000027;-1,456928355;-13,98266688;0,927655893;-34,91000052;0;1;0;3;1;3;1;5;0,398357178;2,610465443;2,543166915;3,201920096;2;3;2;8;2,20448481;0,957382764;0,552589384;4,906218789;47;0;6,82;3,61;3,37E-10;0,152544932;0,280802484;0,172194735;2013
training;Hallmann;BIS5;2013;235;258;246,5;6,487056;51,644787;18,12142372;37,5;37,5;0;;17,13527251;120,1000018;5,004166741;-1,363633303;-17,19000026;-1,535299966;17,81000027;-1,456928355;-13,98266688;-0,956944423;-14,83000022;1;1;2;2;1;3;1;5;0,398357178;2,610465443;2,543166915;3,201920096;2;3;2;8;0,551358193;2,36400467;1,051668186;4,539402489;47;0;6,82;3,61;3,37E-10;0,152544932;0,280802484;0,172194735;2013
training;Hallmann;BIS6;2013;103;125;114;6,494824;51,635392;12,82079029;11,2;11,2;0;;12,01533798;9,100000136;0,39565218;-1,363633303;-17,19000026;-1,535299966;17,81000027;-1,456928355;-13,98266688;-1,535299966;17,81000027;1;1;0;5;1;3;1;5;0,398357178;2,610465443;2,543166915;3,201920096;2;3;2;8;0,398357178;2,610465443;2,543166915;3,201920096;36;0;7,12;3,87;3,45E-10;0,149567237;0,260591736;0,287823891;2013
training;Hallmann;BIS6;2013;126;152;139;6,494824;51,635392;12,82079029;33,7;33,7;0;;12,08535408;59,00000088;2,185185218;-1,363633303;-17,19000026;-1,535299966;17,81000027;-1,456928355;-13,98266688;1,021741913;-9,516666808;0;3;1;4;1;3;1;5;0,398357178;2,610465443;2,543166915;3,201920096;2;3;2;8;2,383996642;1,514750748;1,190946611;5,670287895;36;0;7,12;3,87;3,45E-10;0,149567237;0,260591736;0,287823891;2013
training;Hallmann;BIS6;2013;153;168;160,5;6,494824;51,635392;12,82079029;24,5;24,5;0;;16,41482158;4,900000073;0,306250005;-1,363633303;-17,19000026;-1,535299966;17,81000027;-1,456928355;-13,98266688;-1,579833298;66,22666765;1;1;0;5;1;3;1;5;0,398357178;2,610465443;2,543166915;3,201920096;2;3;2;8;0,595548698;2,857653142;2,167893517;3,423725734;36;0;7,12;3,87;3,45E-10;0,149567237;0,260591736;0,287823891;2013
training;Hallmann;BIS6;2013;169;187;178;6,494824;51,635392;12,82079029;14,9;14,9;0;;17,06952551;51,40000077;2,705263198;-1,363633303;-17,19000026;-1,535299966;17,81000027;-1,456928355;-13,98266688;-1,579833298;66,22666765;1;2;1;2;1;3;1;5;0,398357178;2,610465443;2,543166915;3,201920096;2;3;2;8;0,595548698;2,857653142;2,167893517;3,423725734;36;0;7,12;3,87;3,45E-10;0,149567237;0,260591736;0,287823891;2013
training;Hallmann;BIS6;2013;188;201;194,5;6,494824;51,635392;12,82079029;16,2;16,2;0;;19,26223223;0;0;-1,363633303;-17,19000026;-1,535299966;17,81000027;-1,456928355;-13,98266688;-1,19838707;54,09000081;1;0;0;4;1;3;1;5;0,398357178;2,610465443;2,543166915;3,201920096;2;3;2;8;0,712654487;2,495084134;3,374489378;3,622787722;36;0;7,12;3,87;3,45E-10;0,149567237;0,260591736;0,287823891;2013
training;Hallmann;BIS6;2013;202;214;208;6,494824;51,635392;12,82079029;21,8;21,8;0;;22,73179259;30,70000046;2,361538497;-1,363633303;-17,19000026;-1,535299966;17,81000027;-1,456928355;-13,98266688;-1,19838707;54,09000081;2;0;1;3;1;3;1;5;0,398357178;2,610465443;2,543166915;3,201920096;2;3;2;8;0,712654487;2,495084134;3,374489378;3,622787722;36;0;7,12;3,87;3,45E-10;0,149567237;0,260591736;0,287823891;2013
training;Hallmann;BIS6;2013;215;234;224,5;6,494824;51,635392;12,82079029;23,3;23,3;0;;18,33744653;24,40000036;1,220000018;-1,363633303;-17,19000026;-1,535299966;17,81000027;-1,456928355;-13,98266688;0,927655893;-34,91000052;0;1;0;3;1;3;1;5;0,398357178;2,610465443;2,543166915;3,201920096;2;3;2;8;2,20448481;0,957382764;0,552589384;4,906218789;36;0;7,12;3,87;3,45E-10;0,149567237;0,260591736;0,287823891;2013
training;Hallmann;BIS6;2013;235;258;246,5;6,494824;51,635392;12,82079029;40,8;40,8;0;;17,16919656;120,1000018;5,004166741;-1,363633303;-17,19000026;-1,535299966;17,81000027;-1,456928355;-13,98266688;-0,956944423;-14,83000022;1;1;2;2;1;3;1;5;0,398357178;2,610465443;2,543166915;3,201920096;2;3;2;8;0,551358193;2,36400467;1,051668186;4,539402489;36;0;7,12;3,87;3,45E-10;0,149567237;0,260591736;0,287823891;2013
training;Hallmann;BIS7;2013;103;125;114;6,4987;51,639697;17,48415184;15,4;15,4;0;;11,98549247;9,100000136;0,39565218;-1,363633303;-17,19000026;-1,535299966;17,81000027;-1,456928355;-13,98266688;-1,535299966;17,81000027;1;1;0;5;1;3;1;5;0,398357178;2,610465443;2,543166915;3,201920096;2;3;2;8;0,398357178;2,610465443;2,543166915;3,201920096;33;0;6,68;3,15;3,45E-10;0,209612373;0,209870641;0,354351149;2013
training;Hallmann;BIS7;2013;126;152;139;6,4987;51,639697;17,48415184;50,1;50,1;0;;12,05550857;59,00000088;2,185185218;-1,363633303;-17,19000026;-1,535299966;17,81000027;-1,456928355;-13,98266688;1,021741913;-9,516666808;0;3;1;4;1;3;1;5;0,398357178;2,610465443;2,543166915;3,201920096;2;3;2;8;2,383996642;1,514750748;1,190946611;5,670287895;33;0;6,68;3,15;3,45E-10;0,209612373;0,209870641;0,354351149;2013
training;Hallmann;BIS7;2013;153;168;160,5;6,4987;51,639697;17,48415184;49,6;49,6;0;;16,38497606;4,900000073;0,306250005;-1,363633303;-17,19000026;-1,535299966;17,81000027;-1,456928355;-13,98266688;-1,579833298;66,22666765;1;1;0;5;1;3;1;5;0,398357178;2,610465443;2,543166915;3,201920096;2;3;2;8;0,595548698;2,857653142;2,167893517;3,423725734;33;0;6,68;3,15;3,45E-10;0,209612373;0,209870641;0,354351149;2013
training;Hallmann;BIS7;2013;169;187;178;6,4987;51,639697;17,48415184;45,2;45,2;0;;17,03968;51,40000077;2,705263198;-1,363633303;-17,19000026;-1,535299966;17,81000027;-1,456928355;-13,98266688;-1,579833298;66,22666765;1;2;1;2;1;3;1;5;0,398357178;2,610465443;2,543166915;3,201920096;2;3;2;8;0,595548698;2,857653142;2,167893517;3,423725734;33;0;6,68;3,15;3,45E-10;0,209612373;0,209870641;0,354351149;2013
training;Hallmann;BIS7;2013;188;201;194,5;6,4987;51,639697;17,48415184;46,9;46,9;0;;19,23238671;0;0;-1,363633303;-17,19000026;-1,535299966;17,81000027;-1,456928355;-13,98266688;-1,19838707;54,09000081;1;0;0;4;1;3;1;5;0,398357178;2,610465443;2,543166915;3,201920096;2;3;2;8;0,712654487;2,495084134;3,374489378;3,622787722;33;0;6,68;3,15;3,45E-10;0,209612373;0,209870641;0,354351149;2013
training;Hallmann;BIS7;2013;202;214;208;6,4987;51,639697;17,48415184;39;39;0;;22,70194708;30,70000046;2,361538497;-1,363633303;-17,19000026;-1,535299966;17,81000027;-1,456928355;-13,98266688;-1,19838707;54,09000081;2;0;1;3;1;3;1;5;0,398357178;2,610465443;2,543166915;3,201920096;2;3;2;8;0,712654487;2,495084134;3,374489378;3,622787722;33;0;6,68;3,15;3,45E-10;0,209612373;0,209870641;0,354351149;2013
training;Hallmann;BIS7;2013;215;234;224,5;6,4987;51,639697;17,48415184;30,1;30,1;0;;18,30760102;24,40000036;1,220000018;-1,363633303;-17,19000026;-1,535299966;17,81000027;-1,456928355;-13,98266688;0,927655893;-34,91000052;0;1;0;3;1;3;1;5;0,398357178;2,610465443;2,543166915;3,201920096;2;3;2;8;2,20448481;0,957382764;0,552589384;4,906218789;33;0;6,68;3,15;3,45E-10;0,209612373;0,209870641;0,354351149;2013
training;Hallmann;BIS7;2013;235;258;246,5;6,4987;51,639697;17,48415184;30,6;30,6;0;;17,13935105;120,1000018;5,004166741;-1,363633303;-17,19000026;-1,535299966;17,81000027;-1,456928355;-13,98266688;-0,956944423;-14,83000022;1;1;2;2;1;3;1;5;0,398357178;2,610465443;2,543166915;3,201920096;2;3;2;8;0,551358193;2,36400467;1,051668186;4,539402489;33;0;6,68;3,15;3,45E-10;0,209612373;0,209870641;0,354351149;2013
training;Hallmann;BIS3;2014;81;102;91,5;6,485721;51,651861;17,30722809;10,6;10,6;0;;10,94377895;13,00000019;0,5909091;2,160366618;17,61000026;-1,363633303;-17,19000026;1,66096159;-14,72266689;-1,363633303;-17,19000026;3;0;0;4;2;0;2;3;1,150807173;3,27351477;1,002325794;5,113776498;3;0;2;9;1,150807173;3,27351477;1,002325794;5,113776498;86;1;6,38;4,38;0,5350755;0,294701064;0,128362082;0,041861354;2014
training;Hallmann;BIS3;2014;103;115;109;6,485721;51,651861;17,30722809;28,4;28,4;0;;11,96692578;10,50000016;0,80769232;2,160366618;17,61000026;-1,363633303;-17,19000026;1,66096159;-14,72266689;-1,363633303;-17,19000026;1;0;0;3;2;0;2;3;1,150807173;3,27351477;1,002325794;5,113776498;3;0;2;9;1,150807173;3,27351477;1,002325794;5,113776498;86;1;6,38;4,38;0,5350755;0,294701064;0,128362082;0,041861354;2014
training;Hallmann;BIS3;2014;116;133;124,5;6,485721;51,651861;17,30722809;32,9;32,9;0;;11,89867792;107,5000016;5,972222311;2,160366618;17,61000026;-1,363633303;-17,19000026;1,66096159;-14,72266689;-1,996322536;1,983333363;0;1;4;2;2;0;2;3;1,150807173;3,27351477;1,002325794;5,113776498;3;0;2;9;0,583548614;2,987959885;1,535276865;5,030894369;86;1;6,38;4,38;0,5350755;0,294701064;0,128362082;0,041861354;2014
training;Hallmann;BIS3;2014;134;150;142;6,485721;51,651861;17,30722809;46,2;46,2;0;;14,91864517;35,50000053;2,088235325;2,160366618;17,61000026;-1,363633303;-17,19000026;1,66096159;-14,72266689;-1,996322536;1,983333363;1;1;1;3;2;0;2;3;1,150807173;3,27351477;1,002325794;5,113776498;3;0;2;9;0,583548614;2,987959885;1,535276865;5,030894369;86;1;6,38;4,38;0,5350755;0,294701064;0,128362082;0,041861354;2014
training;Hallmann;BIS3;2014;151;160;155,5;6,485721;51,651861;17,30722809;36,8;36,8;0;;17,24123336;30,40000045;3,040000045;2,160366618;17,61000026;-1,363633303;-17,19000026;1,66096159;-14,72266689;-0,785499982;-21,87333366;1;0;0;2;2;0;2;3;1,150807173;3,27351477;1,002325794;5,113776498;3;0;2;9;1,720549976;2,674875224;0,638324598;4,891121211;86;1;6,38;4,38;0,5350755;0,294701064;0,128362082;0,041861354;2014
training;Hallmann;BIS3;2014;161;179;170;6,485721;51,651861;17,30722809;59,3;59,3;0;;16,35028601;15,80000024;0,83157896;2,160366618;17,61000026;-1,363633303;-17,19000026;1,66096159;-14,72266689;-0,785499982;-21,87333366;0;1;0;3;2;0;2;3;1,150807173;3,27351477;1,002325794;5,113776498;3;0;2;9;1,720549976;2,674875224;0,638324598;4,891121211;86;1;6,38;4,38;0,5350755;0,294701064;0,128362082;0,041861354;2014
training;Hallmann;BIS3;2014;180;189;184,5;6,485721;51,651861;17,30722809;20,8;20,8;0;;17,33223335;60,1000009;6,01000009;2,160366618;17,61000026;-1,363633303;-17,19000026;1,66096159;-14,72266689;0,842258046;-32,61000049;0;1;3;2;2;0;2;3;1,150807173;3,27351477;1,002325794;5,113776498;3;0;2;9;1,39180424;0,85133813;0,819255423;5,200011691;86;1;6,38;4,38;0,5350755;0,294701064;0,128362082;0,041861354;2014
training;Hallmann;BIS3;2014;190;203;196,5;6,485721;51,651861;17,30722809;30;30;0;;20,79994756;38,90000058;2,77857147;2,160366618;17,61000026;-1,363633303;-17,19000026;1,66096159;-14,72266689;0,842258046;-32,61000049;1;0;1;2;2;0;2;3;1,150807173;3,27351477;1,002325794;5,113776498;3;0;2;9;1,39180424;0,85133813;0,819255423;5,200011691;86;1;6,38;4,38;0,5350755;0,294701064;0,128362082;0,041861354;2014
training;Hallmann;BIS3;2014;204;223;213,5;6,485721;51,651861;17,30722809;25,4;25,4;0;;20,05273329;59,10000088;2,955000044;2,160366618;17,61000026;-1,363633303;-17,19000026;1,66096159;-14,72266689;0,32410752;-39,01000058;0;0;2;4;2;0;2;3;1,150807173;3,27351477;1,002325794;5,113776498;3;0;2;9;1,587853294;1,321292303;0,490708682;4,884772881;86;1;6,38;4,38;0,5350755;0,294701064;0,128362082;0,041861354;2014
training;Hallmann;BIS3;2014;224;240;232;6,485721;51,651861;17,30722809;9,8;9,8;0;;14,26982166;68,90000103;4,052941237;2,160366618;17,61000026;-1,363633303;-17,19000026;1,66096159;-14,72266689;0,32410752;-39,01000058;0;4;1;1;2;0;2;3;1,150807173;3,27351477;1,002325794;5,113776498;3;0;2;9;1,587853294;1,321292303;0,490708682;4,884772881;86;1;6,38;4,38;0,5350755;0,294701064;0,128362082;0,041861354;2014
training;Hallmann;BIS3;2014;241;269;255;6,485721;51,651861;17,30722809;18,4;18,4;0;;15,9281989;26,9000004;0,927586221;2,160366618;17,61000026;-1,363633303;-17,19000026;1,66096159;-14,72266689;-0,369944436;58,27000087;1;1;0;4;2;0;2;3;1,150807173;3,27351477;1,002325794;5,113776498;3;0;2;9;1,106554907;2,345545108;2,914761867;3,056191491;86;1;6,38;4,38;0,5350755;0,294701064;0,128362082;0,041861354;2014
training;Hallmann;BIS3;2014;270;290;280;6,485721;51,651861;17,30722809;7;7;0;;14,61875722;33,3000005;1,585714309;2,160366618;17,61000026;-1,363633303;-17,19000026;1,66096159;-14,72266689;1,258763413;1,016666682;2;0;0;4;2;0;2;3;1,150807173;3,27351477;1,002325794;5,113776498;3;0;2;9;2,146768127;0,839513274;1,714498902;5,506687546;86;1;6,38;4,38;0,5350755;0,294701064;0,128362082;0,041861354;2014
training;Hallmann;BIS8;2014;81;102;91,5;6,507335;51,659626;9;11,2;11,2;0;;11,00804622;11,80000018;0,536363644;2,123633286;13,88333354;-1,372699969;-21,31666698;1,66453511;-14,78666689;-1,372699969;-21,31666698;3;0;0;4;2;0;2;3;1,146780907;3,256527299;0,768783525;5,403830343;3;0;2;9;1,146780907;3,256527299;0,768783525;5,403830343;35;2;6,82;3,88;0,509826553;0,007474389;5,83E-11;0,434326469;2014
training;Hallmann;BIS8;2014;103;115;109;6,507335;51,659626;9;14,2;14,2;0;;12,05241682;10,50000016;0,80769232;2,123633286;13,88333354;-1,372699969;-21,31666698;1,66453511;-14,78666689;-1,372699969;-21,31666698;1;0;0;3;2;0;2;3;1,146780907;3,256527299;0,768783525;5,403830343;3;0;2;9;1,146780907;3,256527299;0,768783525;5,403830343;35;2;6,82;3,88;0,509826553;0,007474389;5,83E-11;0,434326469;2014
training;Hallmann;BIS8;2014;116;133;124,5;6,507335;51,659626;9;13,5;13,5;0;;12,04617751;99,00000148;5,500000082;2,123633286;13,88333354;-1,372699969;-21,31666698;1,66453511;-14,78666689;-2,064311782;4,00000006;0;1;3;1;2;0;2;3;1,146780907;3,256527299;0,768783525;5,403830343;3;0;2;9;0,543870006;3,013143305;1,593757401;4,698567105;35;2;6,82;3,88;0,509826553;0,007474389;5,83E-11;0,434326469;2014
training;Hallmann;BIS8;2014;134;150;142;6,507335;51,659626;9;21,4;21,4;0;;15,04983757;36,40000054;2,141176502;2,123633286;13,88333354;-1,372699969;-21,31666698;1,66453511;-14,78666689;-2,064311782;4,00000006;1;1;1;3;2;0;2;3;1,146780907;3,256527299;0,768783525;5,403830343;3;0;2;9;0,543870006;3,013143305;1,593757401;4,698567105;35;2;6,82;3,88;0,509826553;0,007474389;5,83E-11;0,434326469;2014
training;Hallmann;BIS8;2014;151;160;155,5;6,507335;51,659626;9;22,6;22,6;0;;17,36395517;37,20000055;3,720000055;2,123633286;13,88333354;-1,372699969;-21,31666698;1,66453511;-14,78666689;-0,841255537;-17,17666692;1;0;1;2;2;0;2;3;1,146780907;3,256527299;0,768783525;5,403830343;3;0;2;9;1,702271193;2,747080351;0,782667915;4,924508708;35;2;6,82;3,88;0,509826553;0,007474389;5,83E-11;0,434326469;2014
training;Hallmann;BIS8;2014;161;179;170;6,507335;51,659626;9;53;53;0;;16,38921835;20,1000003;1,057894753;2,123633286;13,88333354;-1,372699969;-21,31666698;1,66453511;-14,78666689;-0,841255537;-17,17666692;0;1;0;3;2;0;2;3;1,146780907;3,256527299;0,768783525;5,403830343;3;0;2;9;1,702271193;2,747080351;0,782667915;4,924508708;35;2;6,82;3,88;0,509826553;0,007474389;5,83E-11;0,434326469;2014
training;Hallmann;BIS8;2014;180;189;184,5;6,507335;51,659626;9;35,6;35,6;0;;17,44295517;61,40000091;6,140000091;2,123633286;13,88333354;-1,372699969;-21,31666698;1,66453511;-14,78666689;0,749247295;-29,83666711;0;1;3;2;2;0;2;3;1,146780907;3,256527299;0,768783525;5,403830343;3;0;2;9;1,334307754;0,886001933;0,976666104;5,110908853;35;2;6,82;3,88;0,509826553;0,007474389;5,83E-11;0,434326469;2014
training;Hallmann;BIS8;2014;190;203;196,5;6,507335;51,659626;9;81,2;81,2;0;;20,89038366;39,10000058;2,792857184;2,123633286;13,88333354;-1,372699969;-21,31666698;1,66453511;-14,78666689;0,749247295;-29,83666711;1;0;1;2;2;0;2;3;1,146780907;3,256527299;0,768783525;5,403830343;3;0;2;9;1,334307754;0,886001933;0,976666104;5,110908853;35;2;6,82;3,88;0,509826553;0,007474389;5,83E-11;0,434326469;2014
training;Hallmann;BIS8;2014;204;223;213,5;6,507335;51,659626;9;67,7;67,7;0;;20,2049551;63,70000095;3,185000047;2,123633286;13,88333354;-1,372699969;-21,31666698;1,66453511;-14,78666689;0,295129026;-45,83666735;0;0;2;4;2;0;2;3;1,146780907;3,256527299;0,768783525;5,403830343;3;0;2;9;1,571775629;1,356727912;0,342108682;5,020829715;35;2;6,82;3,88;0,509826553;0,007474389;5,83E-11;0,434326469;2014
training;Hallmann;BIS8;2014;224;240;232;6,507335;51,659626;9;26,2;26,2;0;;14,36513171;66,00000098;3,882352999;2,123633286;13,88333354;-1,372699969;-21,31666698;1,66453511;-14,78666689;0,295129026;-45,83666735;0;4;1;1;2;0;2;3;1,146780907;3,256527299;0,768783525;5,403830343;3;0;2;9;1,571775629;1,356727912;0,342108682;5,020829715;35;2;6,82;3,88;0,509826553;0,007474389;5,83E-11;0,434326469;2014
training;Hallmann;BIS8;2014;241;269;255;6,507335;51,659626;9;32,8;32,8;0;;15,9839552;30,30000045;1,044827602;2,123633286;13,88333354;-1,372699969;-21,31666698;1,66453511;-14,78666689;-0,403844435;52,24000078;1;1;0;4;2;0;2;3;1,146780907;3,256527299;0,768783525;5,403830343;3;0;2;9;1,093255123;2,364197568;2,844430337;3,072039259;35;2;6,82;3,88;0,509826553;0,007474389;5,83E-11;0,434326469;2014
training;Hallmann;BIS8;2014;270;290;280;6,507335;51,659626;9;24,5;24,5;0;;14,81443142;41,20000061;1,961904791;2,123633286;13,88333354;-1,372699969;-21,31666698;1,66453511;-14,78666689;1,272483843;-2,430000036;2;0;1;4;2;0;2;3;1,146780907;3,256527299;0,768783525;5,403830343;3;0;2;9;2,16294006;0,84137288;1,634022244;5,486308489;35;2;6,82;3,88;0,509826553;0,007474389;5,83E-11;0,434326469;2014
training;Hallmann;BIS9;2014;81;102;91,5;6,483046;51,643688;14,45285511;3,6;3,6;0;;10,96204694;13,00000019;0,5909091;2,160366618;17,61000026;-1,363633303;-17,19000026;1,66096159;-14,72266689;-1,363633303;-17,19000026;3;0;0;4;2;0;2;3;1,150807173;3,27351477;1,002325794;5,113776498;3;0;2;9;1,150807173;3,27351477;1,002325794;5,113776498;16;1;7;5;1,58E-10;0,212872824;0,316630714;0,420802522;2014
training;Hallmann;BIS9;2014;103;115;109;6,483046;51,643688;14,45285511;18,4;18,4;0;;11,98519377;10,50000016;0,80769232;2,160366618;17,61000026;-1,363633303;-17,19000026;1,66096159;-14,72266689;-1,363633303;-17,19000026;1;0;0;3;2;0;2;3;1,150807173;3,27351477;1,002325794;5,113776498;3;0;2;9;1,150807173;3,27351477;1,002325794;5,113776498;16;1;7;5;1,58E-10;0,212872824;0,316630714;0,420802522;2014
training;Hallmann;BIS9;2014;116;133;124,5;6,483046;51,643688;14,45285511;7,9;7,9;0;;11,91694591;107,5000016;5,972222311;2,160366618;17,61000026;-1,363633303;-17,19000026;1,66096159;-14,72266689;-1,996322536;1,983333363;0;1;4;2;2;0;2;3;1,150807173;3,27351477;1,002325794;5,113776498;3;0;2;9;0,583548614;2,987959885;1,535276865;5,030894369;16;1;7;5;1,58E-10;0,212872824;0,316630714;0,420802522;2014
